#CHROM	BEGIN	END	MARKER_ID	MARKER	Gene	NS	FRAC_WITH_RARE	NUM_ALL_VARS	NUM_PASS_VARS	NUM_SING_VARS	PVALUE	BETA	SEBETA	ZSTAT	Condition	Trait	age	subset	additional_covariates	type
chr12	120993580	121001097	chr12:120993580-121001097_HNF1A	chr12:120993580-121001097	HNF1A	NA	NA	5	0	0	NA	NA	NA	NA	MODY	ldl_mgdl_adj	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr17	37705017	37733706	chr17:37705017-37733706_HNF1B	chr17:37705017-37733706	HNF1B	NA	NA	2	0	0	NA	NA	NA	NA	MODY	ldl_mgdl_adj	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr20	44424364	44424370	chr20:44424364-44424370_HNF4A	chr20:44424364-44424370	HNF4A	NA	NA	2	0	0	NA	NA	NA	NA	MODY	ldl_mgdl_adj	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr13	27920320	27924574	chr13:27920320-27924574_PDX1	chr13:27920320-27924574	PDX1	2468	0.015397	3	2	0	0.80077	-1.6919	6.7038	-0.25238	MODY	ldl_mgdl_adj	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr16	56962097	56983406	chr16:56962097-56983406_CETP	chr16:56962097-56983406	CETP	34561	0.00043402	5	5	0	0.00020189	2.1427	0.65853	13.813	High_HDL	high_hdl	40	All	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
chr7	44149797	44149992	chr7:44149797-44149992_GCK	chr7:44149797-44149992	GCK	2468	0.00081037	2	2	2	0.23796	-34.246	29.013	-1.1804	MODY_Extended	ldl_mgdl_adj	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr12	120993580	121001097	chr12:120993580-121001097_HNF1A	chr12:120993580-121001097	HNF1A	NA	NA	5	0	0	NA	NA	NA	NA	MODY_Extended	ldl_mgdl_adj	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr17	37705017	37733706	chr17:37705017-37733706_HNF1B	chr17:37705017-37733706	HNF1B	NA	NA	2	0	0	NA	NA	NA	NA	MODY_Extended	ldl_mgdl_adj	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr20	44424364	44424370	chr20:44424364-44424370_HNF4A	chr20:44424364-44424370	HNF4A	NA	NA	2	0	0	NA	NA	NA	NA	MODY_Extended	ldl_mgdl_adj	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr11	2159810	2159810	chr11:2159810-2159810_INS	chr11:2159810-2159810	INS	2468	0.00040519	1	1	1	0.95569	2.2801	41.032	0.055567	MODY_Extended	ldl_mgdl_adj	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr13	27920320	27924574	chr13:27920320-27924574_PDX1	chr13:27920320-27924574	PDX1	2468	0.015397	3	2	0	0.80077	-1.6919	6.7038	-0.25238	MODY_Extended	ldl_mgdl_adj	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr16	56962097	56983406	chr16:56962097-56983406_CETP	chr16:56962097-56983406	CETP	34561	0.00043402	5	5	0	4.23E-07	17.299	3.4193	5.0593	High_HDL	hdl_mgdl	40	All	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_LMNA	chr1:156126910-156139769	LMNA	36430	0.00030195	5	5	1	0.94206	0.053096	0.75943	0.0052822	Lipodystrophy	high_tg_adj	40	All	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
chr7	44149797	44149992	chr7:44149797-44149992_GCK	chr7:44149797-44149992	GCK	6777	0.00029512	2	2	2	0.057161	-42.981	22.593	-1.9024	MonogenicDM_all	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr12	120993580	121001097	chr12:120993580-121001097_HNF1A	chr12:120993580-121001097	HNF1A	6777	0.00029512	5	2	2	0.5174	-14.629	22.596	-0.6474	MonogenicDM_all	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr17	37705017	37733706	chr17:37705017-37733706_HNF1B	chr17:37705017-37733706	HNF1B	NA	NA	2	0	0	NA	NA	NA	NA	MonogenicDM_all	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr20	44424364	44424370	chr20:44424364-44424370_HNF4A	chr20:44424364-44424370	HNF4A	NA	NA	2	0	0	NA	NA	NA	NA	MonogenicDM_all	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr11	2159810	2159810	chr11:2159810-2159810_INS	chr11:2159810-2159810	INS	6777	0.00044267	1	1	0	0.77419	5.2947	18.454	0.28691	MonogenicDM_all	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_LMNA	chr1:156126910-156139769	LMNA	6777	0.00029512	5	2	2	0.39546	-19.199	22.592	-0.84981	MonogenicDM_all	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr13	27920320	27924574	chr13:27920320-27924574_PDX1	chr13:27920320-27924574	PDX1	6777	0.017559	3	2	0	0.55982	-1.7237	2.9559	-0.58314	MonogenicDM_all	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr7	44149797	44149992	chr7:44149797-44149992_GCK	chr7:44149797-44149992	GCK	6779	0.00029503	2	2	2	0.7262	-0.12285	0.3508	-0.3502	MonogenicDM_all	tg_mgdl_ln	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
chr12	120993580	121001097	chr12:120993580-121001097_HNF1A	chr12:120993580-121001097	HNF1A	6779	0.00029503	5	2	2	0.57984	-0.19421	0.35079	-0.55364	MonogenicDM_all	tg_mgdl_ln	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
chr17	37705017	37733706	chr17:37705017-37733706_HNF1B	chr17:37705017-37733706	HNF1B	NA	NA	2	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_ln	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
chr20	44424364	44424370	chr20:44424364-44424370_HNF4A	chr20:44424364-44424370	HNF4A	NA	NA	2	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_ln	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
chr11	2159810	2159810	chr11:2159810-2159810_INS	chr11:2159810-2159810	INS	6779	0.00044254	1	1	0	0.37506	0.25403	0.28637	0.88709	MonogenicDM_all	tg_mgdl_ln	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_LMNA	chr1:156126910-156139769	LMNA	6779	0.00029503	5	2	2	0.073263	-0.62815	0.35064	-1.7915	MonogenicDM_all	tg_mgdl_ln	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
chr13	27920320	27924574	chr13:27920320-27924574_PDX1	chr13:27920320-27924574	PDX1	6779	0.017554	3	2	0	0.040848	0.093832	0.045873	2.0455	MonogenicDM_all	tg_mgdl_ln	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_LMNA	chr1:156126910-156139769	LMNA	6447	0.00031022	5	2	2	0.41987	7.3134	9.0658	0.8067	Lipodystrophy	hdl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr7	44149797	44149992	chr7:44149797-44149992_GCK	chr7:44149797-44149992	GCK	2342	0.00085397	2	2	2	0.012923	22.118	8.8907	2.4878	MODY_Extended	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr12	120993580	121001097	chr12:120993580-121001097_HNF1A	chr12:120993580-121001097	HNF1A	NA	NA	5	0	0	NA	NA	NA	NA	MODY_Extended	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr17	37705017	37733706	chr17:37705017-37733706_HNF1B	chr17:37705017-37733706	HNF1B	NA	NA	2	0	0	NA	NA	NA	NA	MODY_Extended	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr20	44424364	44424370	chr20:44424364-44424370_HNF4A	chr20:44424364-44424370	HNF4A	NA	NA	2	0	0	NA	NA	NA	NA	MODY_Extended	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr11	2159810	2159810	chr11:2159810-2159810_INS	chr11:2159810-2159810	INS	2342	0.00042699	1	1	1	0.18177	-16.806	12.582	-1.3357	MODY_Extended	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr13	27920320	27924574	chr13:27920320-27924574_PDX1	chr13:27920320-27924574	PDX1	2342	0.015798	3	2	0	0.86345	-0.3584	2.0836	-0.17201	MODY_Extended	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr17	37705017	37733706	chr17:37705017-37733706_HNF1B	chr17:37705017-37733706	HNF1B	NA	NA	2	0	0	NA	NA	NA	NA	Neonatal_Diabetes	hdl_mgdl	40	All	t2d_caseonly	non_pathogenic_no_vus
chr11	2159810	2159810	chr11:2159810-2159810_INS	chr11:2159810-2159810	INS	2342	0.00042699	1	1	1	0.15874	-17.846	12.659	-1.4098	Neonatal_Diabetes	hdl_mgdl	40	All	t2d_caseonly	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_LMNA	chr1:156126910-156139769	LMNA	36430	0.00030195	5	5	1	0.92713	-0.065939	0.75797	0.0083635	Lipodystrophy	high_tg_adj	40	All	covart2d	non_pathogenic_no_vus
chr7	44149797	44149992	chr7:44149797-44149992_GCK	chr7:44149797-44149992	GCK	38566	5.19E-05	2	2	2	0.0046168	3.6858	1.9349	8.0237	MonogenicDM_all	t2d_with_pre	40	All		non_pathogenic_no_vus
chr12	120993580	121001097	chr12:120993580-121001097_HNF1A	chr12:120993580-121001097	HNF1A	38566	0.00012965	5	5	5	0.29133	0.92374	0.91952	1.1135	MonogenicDM_all	t2d_with_pre	40	All		non_pathogenic_no_vus
chr17	37705017	37733706	chr17:37705017-37733706_HNF1B	chr17:37705017-37733706	HNF1B	38566	0.00018151	2	2	0	0.2385	-1.413	1.5819	1.3894	MonogenicDM_all	t2d_with_pre	40	All		non_pathogenic_no_vus
chr20	44424364	44424370	chr20:44424364-44424370_HNF4A	chr20:44424364-44424370	HNF4A	38566	5.19E-05	2	2	2	0.97198	0.05519	1.9164	0.0012342	MonogenicDM_all	t2d_with_pre	40	All		non_pathogenic_no_vus
chr11	2159810	2159810	chr11:2159810-2159810_INS	chr11:2159810-2159810	INS	38566	0.00015558	1	1	0	0.041264	1.6879	0.85219	4.1651	MonogenicDM_all	t2d_with_pre	40	All		non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_LMNA	chr1:156126910-156139769	LMNA	38566	0.00031115	5	5	1	0.72968	0.25307	0.74355	0.1194	MonogenicDM_all	t2d_with_pre	40	All		non_pathogenic_no_vus
chr13	27920320	27924574	chr13:27920320-27924574_PDX1	chr13:27920320-27924574	PDX1	38566	0.015869	3	3	1	0.14315	0.15237	0.10276	2.1438	MonogenicDM_all	t2d_with_pre	40	All		non_pathogenic_no_vus
chr19	11100303	11131285	chr19:11100303-11131285_LDLR	chr19:11100303-11131285	LDLR	36419	0.13806	16	16	6	0.1863	0.078084	0.05847	1.7466	High_LDL	high_ldl	40	All	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
chr7	44149797	44149992	chr7:44149797-44149992_GCK	chr7:44149797-44149992	GCK	2468	0.00081037	2	2	2	0.45877	-18.282	24.673	-0.74099	MODY	ldl_mgdl	40	All	t2d_caseonly	non_pathogenic_no_vus
chr12	120993580	121001097	chr12:120993580-121001097_HNF1A	chr12:120993580-121001097	HNF1A	NA	NA	5	0	0	NA	NA	NA	NA	MODY	ldl_mgdl	40	All	t2d_caseonly	non_pathogenic_no_vus
chr17	37705017	37733706	chr17:37705017-37733706_HNF1B	chr17:37705017-37733706	HNF1B	NA	NA	2	0	0	NA	NA	NA	NA	MODY	ldl_mgdl	40	All	t2d_caseonly	non_pathogenic_no_vus
chr20	44424364	44424370	chr20:44424364-44424370_HNF4A	chr20:44424364-44424370	HNF4A	NA	NA	2	0	0	NA	NA	NA	NA	MODY	ldl_mgdl	40	All	t2d_caseonly	non_pathogenic_no_vus
chr13	27920320	27924574	chr13:27920320-27924574_PDX1	chr13:27920320-27924574	PDX1	2468	0.015397	3	2	0	0.43882	-4.4145	5.7012	-0.77431	MODY	ldl_mgdl	40	All	t2d_caseonly	non_pathogenic_no_vus
chr11	116790235	116790235	chr11:116790235-116790235_APOA5	chr11:116790235-116790235	APOA5	36430	2.75E-05	1	1	1	0.059309	0.90703	0.48094	1.886	High_triglycerides	tg_mgdl_adj_ln	40	All	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
chr8	19962213	19962213	chr8:19962213-19962213_LPL	chr8:19962213-19962213	LPL	36430	0.19201	1	1	0	2.29E-56	-0.093241	0.005884	-15.847	High_triglycerides	tg_mgdl_adj_ln	40	All	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_LMNA	chr1:156126910-156139769	LMNA	2469	0.00040502	5	1	1	0.38104	-0.458	0.52275	-0.87614	Lipodystrophy	tg_mgdl_adj_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr17	37705017	37733706	chr17:37705017-37733706_HNF1B	chr17:37705017-37733706	HNF1B	NA	NA	2	0	0	NA	NA	NA	NA	Neonatal_Diabetes	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr11	2159810	2159810	chr11:2159810-2159810_INS	chr11:2159810-2159810	INS	6777	0.00044267	1	1	0	0.77419	5.2947	18.454	0.28691	Neonatal_Diabetes	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_LMNA	chr1:156126910-156139769	LMNA	6779	0.00029503	5	2	2	0.073263	-0.62815	0.35064	-1.7915	Lipodystrophy	tg_mgdl_ln	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
chr7	44149797	44149992	chr7:44149797-44149992_GCK	chr7:44149797-44149992	GCK	2469	0.00081004	2	2	2	0.6701	-0.15773	0.3702	-0.42606	MODY_Extended	tg_mgdl_ln	40	All	t2d_caseonly	non_pathogenic_no_vus
chr12	120993580	121001097	chr12:120993580-121001097_HNF1A	chr12:120993580-121001097	HNF1A	NA	NA	5	0	0	NA	NA	NA	NA	MODY_Extended	tg_mgdl_ln	40	All	t2d_caseonly	non_pathogenic_no_vus
chr17	37705017	37733706	chr17:37705017-37733706_HNF1B	chr17:37705017-37733706	HNF1B	NA	NA	2	0	0	NA	NA	NA	NA	MODY_Extended	tg_mgdl_ln	40	All	t2d_caseonly	non_pathogenic_no_vus
chr20	44424364	44424370	chr20:44424364-44424370_HNF4A	chr20:44424364-44424370	HNF4A	NA	NA	2	0	0	NA	NA	NA	NA	MODY_Extended	tg_mgdl_ln	40	All	t2d_caseonly	non_pathogenic_no_vus
chr11	2159810	2159810	chr11:2159810-2159810_INS	chr11:2159810-2159810	INS	2469	0.00040502	1	1	1	0.30154	0.54099	0.52353	1.0334	MODY_Extended	tg_mgdl_ln	40	All	t2d_caseonly	non_pathogenic_no_vus
chr13	27920320	27924574	chr13:27920320-27924574_PDX1	chr13:27920320-27924574	PDX1	2469	0.015391	3	2	0	0.088962	0.14548	0.085495	1.7016	MODY_Extended	tg_mgdl_ln	40	All	t2d_caseonly	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_LMNA	chr1:156126910-156139769	LMNA	36430	0.00030195	5	5	1	0.94154	0.01086	0.14809	0.073332	Lipodystrophy	tg_mgdl_adj_ln	40	All	covart2d	non_pathogenic_no_vus
chr11	116790235	116790235	chr11:116790235-116790235_APOA5	chr11:116790235-116790235	APOA5	36430	2.75E-05	1	1	1	0.05979	0.90688	0.48177	1.8824	High_triglycerides	tg_mgdl_ln	40	All	covart2d_with_pre	non_pathogenic_no_vus
chr8	19962213	19962213	chr8:19962213-19962213_LPL	chr8:19962213-19962213	LPL	36430	0.19201	1	1	0	5.08E-57	-0.093953	0.0058936	-15.942	High_triglycerides	tg_mgdl_ln	40	All	covart2d_with_pre	non_pathogenic_no_vus
chr11	116790235	116790235	chr11:116790235-116790235_APOA5	chr11:116790235-116790235	APOA5	36430	2.75E-05	1	1	1	0.059309	0.90703	0.48094	1.886	High_triglycerides	tg_mgdl_ln	40	All	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
chr8	19962213	19962213	chr8:19962213-19962213_LPL	chr8:19962213-19962213	LPL	36430	0.19201	1	1	0	2.29E-56	-0.093241	0.005884	-15.847	High_triglycerides	tg_mgdl_ln	40	All	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
chr7	44149797	44149992	chr7:44149797-44149992_GCK	chr7:44149797-44149992	GCK	2468	0.00081037	2	2	2	0.14064	-33.474	22.712	-1.4739	MODY	ldl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr12	120993580	121001097	chr12:120993580-121001097_HNF1A	chr12:120993580-121001097	HNF1A	NA	NA	5	0	0	NA	NA	NA	NA	MODY	ldl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr17	37705017	37733706	chr17:37705017-37733706_HNF1B	chr17:37705017-37733706	HNF1B	NA	NA	2	0	0	NA	NA	NA	NA	MODY	ldl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr20	44424364	44424370	chr20:44424364-44424370_HNF4A	chr20:44424364-44424370	HNF4A	NA	NA	2	0	0	NA	NA	NA	NA	MODY	ldl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr13	27920320	27924574	chr13:27920320-27924574_PDX1	chr13:27920320-27924574	PDX1	2468	0.015397	3	2	0	0.65697	-2.3311	5.2485	-0.44415	MODY	ldl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr7	44149797	44149992	chr7:44149797-44149992_GCK	chr7:44149797-44149992	GCK	38566	5.19E-05	2	2	2	0.00045236	4.5513	1.8978	12.302	MonogenicDM_all	t2d	40	All		non_pathogenic_no_vus
chr12	120993580	121001097	chr12:120993580-121001097_HNF1A	chr12:120993580-121001097	HNF1A	38566	0.00012965	5	5	5	0.93133	0.13072	1.6418	0.0074262	MonogenicDM_all	t2d	40	All		non_pathogenic_no_vus
chr17	37705017	37733706	chr17:37705017-37733706_HNF1B	chr17:37705017-37733706	HNF1B	38566	0.00018151	2	2	0	0.84864	-0.26893	1.5696	0.036428	MonogenicDM_all	t2d	40	All		non_pathogenic_no_vus
chr20	44424364	44424370	chr20:44424364-44424370_HNF4A	chr20:44424364-44424370	HNF4A	38566	5.19E-05	2	2	2	0.56289	1.0057	1.9003	0.33472	MonogenicDM_all	t2d	40	All		non_pathogenic_no_vus
chr11	2159810	2159810	chr11:2159810-2159810_INS	chr11:2159810-2159810	INS	38566	0.00015558	1	1	0	0.17342	1.4787	1.0198	1.8531	MonogenicDM_all	t2d	40	All		non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_LMNA	chr1:156126910-156139769	LMNA	38566	0.00031115	5	5	1	0.43943	0.74309	0.91411	0.59776	MonogenicDM_all	t2d	40	All		non_pathogenic_no_vus
chr13	27920320	27924574	chr13:27920320-27924574_PDX1	chr13:27920320-27924574	PDX1	38566	0.015869	3	3	1	0.56913	0.090218	0.15661	0.32413	MonogenicDM_all	t2d	40	All		non_pathogenic_no_vus
chr7	44149797	44149992	chr7:44149797-44149992_GCK	chr7:44149797-44149992	GCK	6447	0.00031022	2	2	2	0.030443	19.624	9.0654	2.1648	MonogenicDM_all	hdl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr12	120993580	121001097	chr12:120993580-121001097_HNF1A	chr12:120993580-121001097	HNF1A	6447	0.00031022	5	2	2	0.8543	1.6652	9.068	0.18364	MonogenicDM_all	hdl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr17	37705017	37733706	chr17:37705017-37733706_HNF1B	chr17:37705017-37733706	HNF1B	NA	NA	2	0	0	NA	NA	NA	NA	MonogenicDM_all	hdl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr20	44424364	44424370	chr20:44424364-44424370_HNF4A	chr20:44424364-44424370	HNF4A	NA	NA	2	0	0	NA	NA	NA	NA	MonogenicDM_all	hdl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr11	2159810	2159810	chr11:2159810-2159810_INS	chr11:2159810-2159810	INS	6447	0.00046533	1	1	0	0.54848	-4.4437	7.4053	-0.60007	MonogenicDM_all	hdl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_LMNA	chr1:156126910-156139769	LMNA	6447	0.00031022	5	2	2	0.41987	7.3134	9.0658	0.8067	MonogenicDM_all	hdl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr13	27920320	27924574	chr13:27920320-27924574_PDX1	chr13:27920320-27924574	PDX1	6447	0.017528	3	2	0	0.85768	-0.21825	1.217	-0.17934	MonogenicDM_all	hdl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr17	37705017	37733706	chr17:37705017-37733706_HNF1B	chr17:37705017-37733706	HNF1B	NA	NA	2	0	0	NA	NA	NA	NA	Neonatal_Diabetes	ldl_mgdl	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
chr11	2159810	2159810	chr11:2159810-2159810_INS	chr11:2159810-2159810	INS	6777	0.00044267	1	1	0	0.43405	-16.421	20.99	-0.78233	Neonatal_Diabetes	ldl_mgdl	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_LMNA	chr1:156126910-156139769	LMNA	2625	0.00038095	5	1	1	0.85527	0.033259	0.18232	0.18242	Lipodystrophy	bmi_ln	40	All	t2d_caseonly	non_pathogenic_no_vus
chr2	21040937	21040937	chr2:21040937-21040937_APOB	chr2:21040937-21040937	APOB	36419	2.75E-05	1	1	1	0.017663	-82.137	34.617	-2.3727	Low_LDL	ldl_mgdl_adj	40	All	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
chr1	55052648	55061557	chr1:55052648-55061557_PCSK9	chr1:55052648-55061557	PCSK9	36419	0.0010434	2	2	1	1.96E-10	-35.756	5.6164	-6.3662	Low_LDL	ldl_mgdl_adj	40	All	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_LMNA	chr1:156126910-156139769	LMNA	6447	0.00031022	5	2	2	0.5064	6.1274	9.2212	0.66448	Lipodystrophy	hdl_mgdl	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
chr17	37705017	37733706	chr17:37705017-37733706_HNF1B	chr17:37705017-37733706	HNF1B	NA	NA	2	0	0	NA	NA	NA	NA	Neonatal_Diabetes	tg_mgdl_ln	40	All	t2d_caseonly	non_pathogenic_no_vus
chr11	2159810	2159810	chr11:2159810-2159810_INS	chr11:2159810-2159810	INS	2469	0.00040502	1	1	1	0.30154	0.54099	0.52353	1.0334	Neonatal_Diabetes	tg_mgdl_ln	40	All	t2d_caseonly	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_LMNA	chr1:156126910-156139769	LMNA	36430	0.00030195	5	5	1	0.81463	0.034137	0.1456	0.23446	Lipodystrophy	tg_mgdl_ln	40	All	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
chr7	44149797	44149992	chr7:44149797-44149992_GCK	chr7:44149797-44149992	GCK	2342	0.00085397	2	2	2	0.0081478	23.674	8.9398	2.6482	MonogenicDM_all	hdl_mgdl	40	All	t2d_caseonly	non_pathogenic_no_vus
chr12	120993580	121001097	chr12:120993580-121001097_HNF1A	chr12:120993580-121001097	HNF1A	NA	NA	5	0	0	NA	NA	NA	NA	MonogenicDM_all	hdl_mgdl	40	All	t2d_caseonly	non_pathogenic_no_vus
chr17	37705017	37733706	chr17:37705017-37733706_HNF1B	chr17:37705017-37733706	HNF1B	NA	NA	2	0	0	NA	NA	NA	NA	MonogenicDM_all	hdl_mgdl	40	All	t2d_caseonly	non_pathogenic_no_vus
chr20	44424364	44424370	chr20:44424364-44424370_HNF4A	chr20:44424364-44424370	HNF4A	NA	NA	2	0	0	NA	NA	NA	NA	MonogenicDM_all	hdl_mgdl	40	All	t2d_caseonly	non_pathogenic_no_vus
chr11	2159810	2159810	chr11:2159810-2159810_INS	chr11:2159810-2159810	INS	2342	0.00042699	1	1	1	0.15874	-17.846	12.659	-1.4098	MonogenicDM_all	hdl_mgdl	40	All	t2d_caseonly	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_LMNA	chr1:156126910-156139769	LMNA	2342	0.00042699	5	1	1	0.25192	14.489	12.643	1.146	MonogenicDM_all	hdl_mgdl	40	All	t2d_caseonly	non_pathogenic_no_vus
chr13	27920320	27924574	chr13:27920320-27924574_PDX1	chr13:27920320-27924574	PDX1	2342	0.015798	3	2	0	0.79623	-0.54139	2.0963	-0.25826	MonogenicDM_all	hdl_mgdl	40	All	t2d_caseonly	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_LMNA	chr1:156126910-156139769	LMNA	2469	0.00040502	5	1	1	0.38104	-0.458	0.52275	-0.87614	Lipodystrophy	tg_mgdl_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr19	11100303	11131285	chr19:11100303-11131285_LDLR	chr19:11100303-11131285	LDLR	36419	0.13806	16	16	6	0.47778	-0.36276	0.51102	-0.70989	High_LDL	ldl_mgdl_adj	40	All	covart2d_with_pre	non_pathogenic_no_vus
chr7	44149797	44149992	chr7:44149797-44149992_GCK	chr7:44149797-44149992	GCK	6779	0.00029503	2	2	2	0.63978	-0.16793	0.3588	-0.46803	MODY_Extended	tg_mgdl_adj_ln	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
chr12	120993580	121001097	chr12:120993580-121001097_HNF1A	chr12:120993580-121001097	HNF1A	6779	0.00029503	5	2	2	0.61721	-0.17933	0.35879	-0.49983	MODY_Extended	tg_mgdl_adj_ln	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
chr17	37705017	37733706	chr17:37705017-37733706_HNF1B	chr17:37705017-37733706	HNF1B	NA	NA	2	0	0	NA	NA	NA	NA	MODY_Extended	tg_mgdl_adj_ln	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
chr20	44424364	44424370	chr20:44424364-44424370_HNF4A	chr20:44424364-44424370	HNF4A	NA	NA	2	0	0	NA	NA	NA	NA	MODY_Extended	tg_mgdl_adj_ln	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
